"flight_date","dayofweek","airplane_code","airport_source_code","airport_target_code","flights_count"
"2020-03-31","3","A306","WSSS","VHHH","1"
"2020-03-31","3","B744","VHHH","RJBB","1"
"2020-03-31","3","A321","LROP","EGGW","1"
"2020-03-31","3","B748","ELLX","OBBI","1"
"2020-03-31","3","","LIMC","EDDK","1"
"2020-03-31","3","B738","LOWW","EGSS","1"
"2020-03-31","3","AT72","LDZA","EDDK","1"
"2020-03-31","3","B744","RPLL","WSAP","1"
"2020-04-01","4","MD11","PANC","ZGSZ","1"
"2020-04-01","4","C25A","EFHK","ESQO","1"
"2020-04-01","4","A310","LHBP","LTBA","1"
"2020-04-01","4","B744","KJFK","ELLX","1"
"2020-04-01","4","B752","KCVG","CYMX","1"
"2020-04-01","4","B763","KJFK","EGNX","1"
"2020-04-01","4","B77W","LFPG","OMDB","1"
"2020-04-01","4","","WSSS","WMKK","1"
"2020-04-01","4","","ESSA","ENGM","2"
"2020-04-01","4","","OTHH","YMML","2"
"2020-04-01","4","","LGAV","LOWW","1"
"2020-04-01","4","","LOWW","EDDF","1"
"2020-04-01","4","B744","NZAA","WSSS","1"
"2020-04-02","5","","VTBS","VIDP","2"
"2020-04-02","5","A306","CYHM","KSDF","1"
"2020-04-02","5","A333","YMML","WMKK","1"
"2020-04-02","5","L410","EBLG","LJLJ","1"
"2020-04-02","5","B738","EHAM","ESSA","1"
"2020-04-02","5","B738","EHAM","EGPH","1"
"2020-04-02","5","A332","VOBL","OTHH","1"
"2020-04-02","5","B763","KMIA","SBKP","2"
"2020-04-02","5","","EIDW","KBOS","1"
"2020-04-02","5","MD11","EDDF","CYYZ","1"
"2020-04-03","6","B752","CYMX","KCVG","1"
"2020-04-03","6","E190","EDDF","EKCH","1"
"2020-04-03","6","","LMML","EGLL","1"
"2020-04-03","6","A320","ESSA","LFPG","1"
"2020-04-03","6","B77L","RCTP","PANC","1"
"2020-04-03","6","B77W","CYVR","WSAP","1"
"2020-04-03","6","A319","LIRF","EDDL","1"
"2020-04-03","6","B763","LFPG","EDDK","2"
"2020-04-03","6","","LFLL","EBLG","1"
"2020-04-03","6","A333","YMML","VCBI","1"
"2020-04-04","7","A321","EDDF","ESSA","1"
"2020-04-04","7","E190","EHAM","EBBR","1"
"2020-04-04","7","A319","EDDM","EGLL","1"
"2020-04-04","7","","EDDF","VHHH","1"
"2020-04-04","7","B738","LEMD","LIMC","1"
"2020-04-04","7","B77W","KSFO","NZAA","1"
"2020-04-04","7","","OTHH","EGSS","1"
"2020-04-05","1","","EFHK","LEPA","1"
"2020-04-05","1","","EBLG","KATL","1"
"2020-04-05","1","MD11","EDDF","LLBG","1"
"2020-04-05","1","A333","RCTP","RKSI","2"
"2020-04-05","1","","OTHH","LEMD","2"
"2020-04-05","1","","LPPR","LTBA","1"
"2020-04-05","1","PC12","EBOS","LSGC","1"
"2020-04-05","1","B763","EDDF","VTBS","1"
"2020-03-30","2","B77W","VTBS","OTHH","3"
"2020-03-30","2","B77L","KORD","LFPG","1"
"2020-03-30","2","B748","EDDF","OTHH","1"
"2020-03-30","2","BE40","LKPR","LGIO","1"
"2020-03-30","2","B738","EBCI","EGSS","1"
"2020-03-30","2","A320","EGLL","EINN","1"
"2020-03-30","2","A359","EGCC","VHHH","1"
"2020-03-30","2","B77W","KLAX","RJTT","1"
"2020-03-30","2","B789","KIAD","EGLL","1"
"2020-03-30","2","","VMMC","VHSK","1"
"2020-03-30","2","","EGLL","LMML","1"
"2020-03-30","2","","LJLJ","EDDN","1"
"2020-03-30","2","","EKBI","EBLG","1"
"2020-03-30","2","","LEBL","LTBA","1"
"2020-03-31","3","B763","SBKP","SKMA","1"
"2020-03-31","3","B77W","KIAH","SBGR","1"
"2020-03-31","3","B77L","EHAM","OMDW","1"
"2020-03-31","3","B788","OTHH","EIDW","1"
"2020-03-31","3","A3ST","LFBO","EDHI","2"
"2020-03-31","3","B763","EGSS","KPHL","1"
"2020-03-31","3","B77W","EGLL","RKSI","1"
"2020-04-01","4","B788","OTHH","LTBW","1"
"2020-04-01","4","A333","VHHH","WMKK","2"
"2020-04-01","4","B734","LEMD","LIMC","1"
"2020-04-01","4","B738","EYKA","EIDW","1"
"2020-04-01","4","LJ45","ELLX","LIRA","1"
"2020-04-01","4","B77W","OMDB","VOBL","1"
"2020-04-01","4","B744","EDDF","RKSI","1"
"2020-04-01","4","","CYYC","KSEA","1"
"2020-04-01","4","B752","LIMC","EDDP","1"
"2020-04-01","4","B744","VHHH","OBBI","1"
"2020-04-01","4","","OTBH","OMAM","1"
"2020-04-02","5","","EDDF","EIDW","1"
"2020-04-02","5","E75L","UMMS","LTBW","1"
"2020-04-02","5","","EDDF","EGLL","1"
"2020-04-02","5","B738","EGSS","LEMD","2"
"2020-04-02","5","C17","EGVN","EETN","1"
"2020-04-02","5","B77L","VIDP","LIRF","1"
"2020-04-02","5","CRJ9","KSFO","CYVR","1"
"2020-04-02","5","","WSSS","VTBS","1"
"2020-04-02","5","B744","LIMC","RKSI","1"
"2020-04-02","5","","YPPH","WSSS","1"
"2020-04-02","5","","OTHH","WSSS","1"
"2020-04-03","6","B752","EDDP","LFMY","1"
"2020-04-03","6","B734","EGNX","EINN","1"
"2020-04-03","6","B77L","KLAX","EDDF","1"
"2020-04-03","6","","KJFK","EBLG","2"
"2020-04-03","6","CL35","LEMG","ESGG","1"
"2020-04-03","6","","EIDW","KBOS","1"
"2020-04-03","6","","CYVR","2WA3","1"
"2020-04-03","6","","LFML","LIME","1"
"2020-04-03","6","A320","EDDF","EGLL","1"
"2020-04-03","6","B77W","EGLL","WSSS","1"
"2020-04-03","6","E145","CYYZ","KPHL","1"
"2020-04-03","6","A333","KATL","EHAM","1"
"2020-04-04","7","B763","EGNX","KPHL","1"
"2020-04-04","7","B190","CYHM","KJFK","1"
"2020-04-04","7","A319","LEMD","EGLL","2"
"2020-04-04","7","","EDDF","OTHH","2"
"2020-04-04","7","B738","OMDB","LROP","1"
"2020-04-04","7","B752","EBLG","LTFJ","1"
"2020-04-04","7","CRJ2","KDCA","CYUL","1"
"2020-04-05","1","","VHHH","OBBI","1"
"2020-04-05","1","S22T","LKPR","EKCH","1"
"2020-04-05","1","B77W","VABB","EDDF","1"
"2020-04-05","1","","OTHH","ENGM","1"
"2020-04-05","1","A333","WMKK","YMML","1"
"2020-04-05","1","A306","EDDP","EGNX","1"
"2020-04-05","1","B744","EHAM","FASI","1"
"2020-03-30","2","B77L","EDDF","KCMH","1"
"2020-03-30","2","A320","EDDV","EGLL","1"
"2020-03-30","2","B77L","OTHH","LIMC","1"
"2020-03-30","2","AT75","ESSA","EFHK","2"
"2020-03-30","2","CL65","RKSS","RJTE","1"
"2020-03-30","2","A320","LROP","ESMS","1"
"2020-03-30","2","B748","EHAM","OTHH","1"
"2020-03-30","2","B752","LHBP","LKPR","1"
"2020-03-30","2","","LFBO","EGNR","1"
"2020-03-30","2","","EBBR","LGAV","1"
"2020-03-30","2","","MDBC","KILG","1"
"2020-03-31","3","C56X","UUWW","LMML","1"
"2020-03-31","3","B752","KCVG","CYYC","1"
"2020-03-31","3","B748","OTHH","VTBS","1"
"2020-03-31","3","","EGLL","ESSA","2"
"2020-03-31","3","A20N","LPPT","EDDF","1"
"2020-03-31","3","DH8D","KSEA","CAM3","1"
"2020-03-31","3","E55P","CYYJ","KBFI","1"
"2020-03-31","3","B744","KJFK","RKSI","1"
"2020-04-01","4","B752","EBBR","LEMD","1"
"2020-04-01","4","B744","WSAP","VTBS","1"
"2020-04-01","4","A320","EDDF","EIDW","1"
"2020-04-01","4","B748","CYYZ","PANC","1"
"2020-04-01","4","B772","WSSS","RJTE","1"
"2020-04-01","4","A306","EDDP","LIPZ","1"
"2020-04-01","4","B744","KCVG","EDDP","1"
"2020-04-01","4","B772","EGLL","WSAP","1"
"2020-04-01","4","B762","LPPR","EDDK","1"
"2020-04-01","4","GL6T","PANC","RCSS","1"
"2020-04-01","4","B77L","CYVR","RKSI","1"
"2020-04-02","5","","EBLG","OETH","1"
"2020-04-02","5","B734","EGNX","EINN","1"
"2020-04-02","5","A320","EBBR","LEMU","1"
"2020-04-02","5","","EKCH","ESSA","2"
"2020-04-02","5","A320","LSZH","LIRF","1"
"2020-04-02","5","","LIME","LMML","1"
"2020-04-02","5","B734","LLBG","EBBR","1"
"2020-04-02","5","BE30","KOXR","MMTJ","1"
"2020-04-02","5","B77W","OTHH","VCBI","1"
"2020-04-02","5","A359","WSSS","EKCH","1"
"2020-04-02","5","A332","LGAV","LTBA","1"
"2020-04-02","5","B734","LIMC","EDDP","1"
"2020-04-02","5","B744","EHAM","OMDB","1"
"2020-04-03","6","A306","EDDP","LFPG","1"
"2020-04-03","6","B752","EDDP","LOWL","1"
"2020-04-03","6","A359","EGPH","OTHH","1"
"2020-04-03","6","","KCVG","CZBB","1"
"2020-04-03","6","","LTBA","UMMS","1"
"2020-04-03","6","B77L","WSSS","VHHH","1"
"2020-04-03","6","","LHBP","LKPR","1"
"2020-04-03","6","B77W","KDFW","EGLL","1"
"2020-04-03","6","B77L","KLAX","RKSI","1"
"2020-04-04","7","B77L","VHHH","EDDP","2"
"2020-04-04","7","A306","EDDK","LTBW","1"
"2020-04-04","7","GL6T","UMMS","LKPR","1"
"2020-04-04","7","","EDDF","LEBL","1"
"2020-04-04","7","","VTBS","OMAA","1"
"2020-04-04","7","","EDDF","LSZH","1"
"2020-04-04","7","","VOBL","VHHH","1"
"2020-04-04","7","","VMMC","RCTP","1"
"2020-04-05","1","B744","VHHH","LHBP","1"
"2020-04-05","1","E75L","UMMS","EDDM","1"
"2020-04-05","1","E195","LKPR","UMMS","1"
"2020-04-05","1","B77L","RPLC","ZGGG","1"
"2020-04-05","1","CL64","EDDK","EGGP","1"
"2020-04-05","1","B763","EDDK","CYHM","1"
"2020-04-05","1","E145","KPHL","CYYZ","2"
"2020-04-05","1","B77W","KLAX","NZAA","1"
"2020-03-30","2","B748","RKSI","KLAX","1"
"2020-03-30","2","B789","KATL","EGLL","1"
"2020-03-30","2","BE9L","EETN","EFHK","1"
"2020-03-30","2","A320","LSGG","LROP","1"
"2020-03-30","2","B77L","KLAX","EHAM","1"
"2020-03-30","2","A20N","EDDF","LEBL","1"
"2020-03-30","2","A332","LPPT","CYYZ","1"
"2020-03-30","2","C510","EGLF","ESTA","1"
"2020-03-30","2","B772","LLBG","EGLL","1"
"2020-03-30","2","B752","LHBP","EBLG","1"
"2020-03-30","2","B789","CYYZ","KLAX","1"
"2020-03-30","2","MD11","KSDF","CYYZ","1"
"2020-03-30","2","","ENGM","EHAM","1"
"2020-03-31","3","","SBGL","LFPG","1"
"2020-03-31","3","","EBBR","LGAV","2"
"2020-03-31","3","A359","OTHH","KIAD","1"
"2020-03-31","3","AT75","LEMD","LPPR","1"
"2020-03-31","3","A320","EIDW","EGPH","1"
"2020-03-31","3","E190","EDDF","EHAM","2"
"2020-03-31","3","A332","EGLL","EIDW","1"
"2020-03-31","3","B77W","RPLL","RJBB","1"
"2020-03-31","3","A3ST","EDHI","LFBO","2"
"2020-03-31","3","B763","WSSS","ZGSZ","1"
"2020-04-01","4","B734","EBLG","LEMD","1"
"2020-04-01","4","B77W","EGLL","LTBW","1"
"2020-04-01","4","B77L","LHBP","EHAM","1"
"2020-04-01","4","E190","EDDF","LIMC","1"
"2020-04-01","4","B77W","EHAM","WSAP","1"
"2020-03-31","3","","VHHH","EBLG","1"
"2020-03-31","3","","YPPH","RPLC","1"
"2020-04-01","4","","KDFW","CYYC","1"
"2020-04-01","4","","GMMN","LFPG","1"
"2020-04-02","5","","OTHH","EDDF","2"
"2020-04-02","5","","RCTP","PANC","2"
"2020-04-02","5","H25B","LCEN","LTBA","1"
"2020-04-02","5","","OERK","EBLG","1"
"2020-04-02","5","B77L","EHBK","OTHH","1"
"2020-04-02","5","B748","WSSS","ELLX","1"
"2020-04-02","5","BE40","EDMA","EGCC","1"
"2020-04-02","5","A320","EGLL","LIRF","1"
"2020-04-02","5","B748","ELLX","OEDF","1"
"2020-04-03","6","B748","KLAX","RKSI","1"
"2020-04-03","6","B738","EHAM","LEMD","1"
"2020-04-03","6","A333","LEMD","EDDF","1"
"2020-04-03","6","B744","RKSI","WSAP","1"
"2020-04-03","6","A320","EBBR","LIRF","1"
"2020-04-03","6","","KIAD","RKSI","1"
"2020-04-03","6","B77L","RKSI","LOWW","1"
"2020-04-03","6","B77L","KDFW","EBOS","1"
"2020-04-04","7","B752","KEWR","CYHM","1"
"2020-04-04","7","","LFPG","LEMD","1"
"2020-04-04","7","","OTHH","LFPG","1"
"2020-04-04","7","C25A","LEBL","EGGW","1"
"2020-04-04","7","A306","ESSA","EGLL","1"
"2020-04-04","7","A333","VHHH","RPLL","1"
"2020-04-05","1","B788","OTHH","EGCC","1"
"2020-04-05","1","A333","YMML","VCBI","1"
"2020-04-05","1","B738","DAAG","LFPG","1"
"2020-04-05","1","","EGLL","KJFK","2"
"2020-04-05","1","CRJ9","EDDM","EBBR","1"
"2020-04-05","1","B744","UUDD","EGSS","1"
"2020-04-05","1","B77W","EGLL","KDFW","1"
"2020-04-05","1","B77W","VHHH","YSSY","2"
"2020-04-05","1","E195","UMMS","LTBW","1"
"2020-03-30","2","B789","YMML","NZAA","1"
"2020-03-30","2","LJ45","PANC","CYXE","1"
"2020-03-30","2","B789","RKSI","CYVR","1"
"2020-03-30","2","B752","BIKF","EGLL","1"
"2020-03-30","2","BE40","LKPR","EGGW","1"
"2020-03-30","2","B738","EDDB","EGSS","1"
"2020-03-30","2","A388","YSSY","OTHH","1"
"2020-03-30","2","B763","SKBO","KMIA","1"
"2020-03-30","2","","VHHH","KLAX","2"
"2020-03-30","2","","RCTP","PANC","1"
"2020-03-31","3","A306","EDDP","LEMD","1"
"2020-03-31","3","B77W","EIDW","CYYZ","1"
"2020-03-31","3","B744","KORD","ELLX","2"
"2020-03-31","3","","OMSJ","LGIR","1"
"2020-03-31","3","B763","KSDF","CYYZ","1"
"2020-03-31","3","","VHHH","EDDP","1"
"2020-03-31","3","E195","LCLK","LGAV","1"
"2020-03-31","3","B752","EDDP","LZIB","1"
"2020-04-01","4","A359","KIAD","OTHH","1"
"2020-04-01","4","A320","EIDW","EGCC","1"
"2020-04-01","4","B77W","OMDB","OBBI","2"
"2020-04-01","4","B77W","LFPG","VIDP","1"
"2020-04-01","4","B744","LEZG","UAAA","1"
"2020-03-31","3","","OTHH","VHHH","1"
"2020-04-01","4","B772","KJFK","LIRF","1"
"2020-04-02","5","B748","KORD","UUEE","2"
"2020-04-02","5","B789","KJFK","EGLL","2"
"2020-04-02","5","A332","VABB","LTBA","1"
"2020-04-02","5","B734","LIRA","EBLG","1"
"2020-04-02","5","A332","VHHH","WSAP","1"
"2020-04-02","5","B77F","VHHH","EDDP","1"
"2020-04-02","5","B788","EGCC","OTHH","2"
"2020-04-02","5","B77W","OTHH","EKCH","1"
"2020-04-02","5","B734","EDDP","LFPG","1"
"2020-04-02","5","B763","EDDF","VCBI","1"
"2020-04-02","5","A359","EFHK","OTHH","1"
"2020-04-02","5","","LKPR","LSZH","1"
"2020-04-03","6","A306","EDDP","LEMD","2"
"2020-04-03","6","B789","RJTT","KDFW","1"
"2020-04-03","6","A319","KLAX","CYVR","2"
"2020-04-03","6","B762","EDDM","LGAV","1"
"2020-04-03","6","B738","ZGSZ","UAAA","1"
"2020-04-03","6","B734","LHBP","LYBT","1"
"2020-04-03","6","","LSZH","EIDW","1"
"2020-04-03","6","B752","WMKK","ZGSZ","2"
"2020-04-03","6","B738","EGCC","EHAM","1"
"2020-04-03","6","B763","KAPF","CYYZ","1"
"2020-04-03","6","A306","EIDW","EGNX","1"
"2020-04-03","6","B77W","EHAM","WSAP","1"
"2020-04-03","6","A306","EGLL","EDDP","1"
"2020-04-03","6","B748","VTBS","ELLX","1"
"2020-04-04","7","B789","CYVR","EGLL","1"
"2020-04-04","7","A35K","OTHH","EGLL","1"
"2020-04-04","7","B734","LIMC","EGNX","1"
"2020-04-04","7","PC12","LFLI","ELLX","1"
"2020-04-04","7","B77L","LIMC","RKSI","1"
"2020-04-04","7","","OEDF","VHHH","1"
"2020-04-04","7","B77L","EBBR","OTHH","1"
"2020-04-04","7","B744","RPLL","WSAP","1"
"2020-04-04","7","","LEZG","KLAX","1"
"2020-04-04","7","B77L","LFPG","LTBA","1"
"2020-04-05","1","LJ45","CYHM","KBUF","1"
"2020-04-05","1","A333","RKSI","RCTP","2"
"2020-04-05","1","B763","KSDF","EDDK","1"
"2020-04-05","1","A333","WMKK","WSSS","1"
"2020-04-05","1","B762","CYMX","67KY","1"
"2020-04-05","1","","VHHH","RKSI","1"
"2020-04-05","1","B744","WMKK","VHHH","1"
"2020-04-05","1","B77W","LFPG","RKSI","1"
"2020-03-30","2","B788","OTHH","LOWW","1"
"2020-03-30","2","A320","EIDW","EDDF","1"
"2020-03-30","2","A321","EDDF","LSZH","1"
"2020-03-30","2","B752","KMIA","MROC","1"
"2020-03-30","2","B764","EGLL","KATL","1"
"2020-03-30","2","A332","FABA","EDDK","1"
"2020-03-30","2","B734","BIKF","EIDW","1"
"2020-03-30","2","B734","VHHH","VTBS","1"
"2020-03-30","2","B77L","VHHH","EBLG","1"
"2020-03-30","2","B77W","OTHH","EDDM","1"
"2020-03-30","2","","LLBG","LOWW","1"
"2020-03-31","3","B763","EDDK","EPWA","1"
"2020-03-31","3","B738","EHAM","LPPT","1"
"2020-03-31","3","B738","EHAM","EGCC","1"
"2020-03-31","3","","EDDF","KEWR","1"
"2020-03-31","3","B762","WMSA","VHHH","1"
"2020-03-31","3","B744","WSSS","VHHH","1"
"2020-03-31","3","CRJ9","CYYZ","KJFK","2"
"2020-03-31","3","B752","KBOS","BIKF","1"
"2020-03-31","3","B738","ESSA","UMMS","1"
"2020-03-31","3","E190","KIAH","CYYZ","1"
"2020-03-31","3","LJ35","CYYZ","KABE","1"
"2020-04-01","4","B789","KSEA","EGLL","1"
"2020-04-01","4","B77W","RCTP","KLAX","2"
"2020-04-01","4","A3ST","ETSI","LFBO","1"
"2020-04-01","4","","ENGM","EPWA","1"
"2020-04-02","5","B763","LFPG","KEWR","1"
"2020-04-02","5","F9DX","KBOS","LSZH","1"
"2020-04-02","5","","ESSB","EETN","1"
"2020-04-02","5","","EGMC","LEMD","2"
"2020-04-02","5","A320","EHAM","EIDW","1"
"2020-04-02","5","A320","LLBG","EGLL","1"
"2020-04-02","5","","OTHH","VOBL","1"
"2020-04-02","5","CL35","OMDB","LTBA","1"
"2020-04-02","5","B738","EGSS","EIDW","1"
"2020-04-02","5","CRJ9","CYYZ","KLGA","1"
"2020-04-02","5","A306","EGGW","EDDK","1"
"2020-04-03","6","A306","EDDP","LFLL","1"
"2020-04-03","6","A333","VHHH","RCTP","5"
"2020-04-03","6","","ZGSZ","VTBS","1"
"2020-04-03","6","B744","KDFW","EBBR","1"
"2020-04-03","6","A321","EGGW","LROP","3"
"2020-04-03","6","B748","KONT","VHHH","1"
"2020-04-03","6","","GOBD","EDDK","1"
"2020-04-03","6","B764","EGLL","KATL","1"
"2020-04-03","6","DH8B","BIKF","EKCH","1"
"2020-04-03","6","","WMKK","NZAA","1"
"2020-04-03","6","","EBMB","EGGW","1"
"2020-04-03","6","A20N","ZGSZ","WMKK","1"
"2020-04-03","6","A332","LTBA","EDDK","1"
"2020-04-04","7","","WSSS","RKSI","1"
"2020-04-04","7","","LSZH","EDDF","1"
"2020-04-04","7","A306","KSDF","CYYC","1"
"2020-04-04","7","","EDDF","LOWW","1"
"2020-04-04","7","LJ45","EDDW","ELLX","1"
"2020-04-05","1","B744","PANC","RCTP","5"
"2020-04-05","1","B77L","EBBR","OMDW","1"
"2020-04-05","1","E50P","LROP","LSZH","1"
"2020-04-05","1","B77L","VMMC","RJOE","1"
"2020-04-05","1","B739","RPLL","RKSI","1"
"2020-04-05","1","A320","DAAG","LFPG","1"
"2020-04-05","1","A124","LFQK","EDDP","1"
"2020-04-05","1","","UAAA","EPWA","1"
"2020-04-05","1","B744","LFPG","VHHH","1"
"2020-04-05","1","B744","VIDP","LTBA","1"
"2020-03-30","2","LJ35","CYYZ","KATL","1"
"2020-03-30","2","B77W","NZAA","VHHH","1"
"2020-03-30","2","B734","EGNX","LEMD","1"
"2020-03-30","2","CL65","RJBB","RKSS","1"
"2020-03-30","2","B773","RKSI","VTBS","1"
"2020-03-30","2","A306","LLBG","LTBW","1"
"2020-03-30","2","A320","EDDF","LIRF","1"
"2020-03-30","2","B734","LFBO","EBLG","1"
"2020-03-30","2","A388","OTHH","YPPH","1"
"2020-03-30","2","","EDDV","EBLG","1"
"2020-03-31","3","A333","SBGR","KATL","1"
"2020-03-31","3","B734","EGGW","EDDP","1"
"2020-03-31","3","B763","EGNX","KPHL","1"
"2020-03-31","3","CRJ2","KSFO","CYYC","2"
"2020-03-31","3","B744","EGSS","EDDF","1"
"2020-03-31","3","B748","UUEE","EDDF","1"
"2020-03-31","3","B789","EGLL","KATL","1"
"2020-03-31","3","E50P","LIMC","LZIB","1"
"2020-03-31","3","","EGLL","EPWA","1"
"2020-03-31","3","B744","OMDB","UUEE","1"
"2020-03-31","3","B744","EHAM","KEWR","1"
"2020-04-01","4","A333","RCTP","VTBD","1"
"2020-04-01","4","B77L","NZAA","OTHH","1"
"2020-04-01","4","B748","OMDB","VHHH","2"
"2020-04-01","4","J328","LIME","EDDN","1"
"2020-04-01","4","","CYYZ","KVDF","1"
"2020-04-01","4","A306","EGLL","EBBR","1"
"2020-04-02","5","B77W","SBGR","KIAH","1"
"2020-04-02","5","B752","CYVR","KSDF","1"
"2020-04-02","5","AT72","LDZA","LYBT","1"
"2020-04-02","5","","VHHH","LOWW","1"
"2020-04-02","5","B789","YMML","NZAA","1"
"2020-04-02","5","B77L","OTHH","EINN","1"
"2020-04-02","5","B763","CYYZ","KFXE","1"
"2020-04-02","5","A320","LEPA","EDDF","1"
"2020-04-02","5","","EPWA","EGPH","1"
"2020-04-02","5","A359","EGPH","OTHH","1"
"2020-04-02","5","B744","RCTP","ZGGG","1"
"2020-04-02","5","E190","LFPG","EDDF","1"
"2020-04-02","5","E75L","KMSP","CYYC","1"
"2020-04-02","5","","EGKK","LEMG","1"
"2020-04-02","5","B744","UNNT","VHHH","1"
"2020-04-02","5","B752","EKBI","EDDP","1"
"2020-04-02","5","B744","VHHH","RKRN","1"
"2020-04-03","6","B734","LFPG","EGNX","1"
"2020-04-03","6","B762","EDDP","LIRA","1"
"2020-04-03","6","SF34","EKBI","EDTB","1"
"2020-04-03","6","CL35","OMSJ","LSGG","1"
"2020-04-03","6","","EGLL","EPWA","2"
"2020-04-03","6","","EDDF","EIDW","1"
"2020-04-03","6","","LBWN","EDDN","1"
"2020-04-03","6","","EINN","CYUL","1"
"2020-04-03","6","A359","VHHH","CYVR","1"
"2020-04-03","6","","LFPG","EDDP","1"
"2020-04-04","7","B763","ZGSZ","WMKK","2"
"2020-04-04","7","","VHHH","WSAP","2"
"2020-04-04","7","A320","EGGW","LHBP","2"
"2020-04-04","7","C510","EGLF","LIPZ","1"
"2020-04-04","7","","EHAM","KSFO","1"
"2020-04-04","7","B788","EGCC","OTHH","1"
"2020-04-04","7","A333","RCTP","RJGG","1"
"2020-04-04","7","A319","CYVR","KLAX","1"
"2020-04-05","1","B77W","YMML","VHHH","1"
"2020-04-05","1","B748","PANC","RKSI","2"
"2020-04-05","1","A332","EGLL","EIDW","1"
"2020-04-05","1","","EHAM","EGBB","1"
"2020-04-05","1","A332","LTBA","OMDW","1"
"2020-04-05","1","","YSSY","RJTE","1"
"2020-04-05","1","B77W","EGLL","VHHH","2"
"2020-04-05","1","B788","CYYZ","KLAX","1"
"2020-04-05","1","B738","EGBB","EIDW","1"
"2020-04-05","1","","OTHH","YBBN","1"
"2020-04-05","1","","CYYC","KDFW","1"
"2020-04-05","1","B763","VHHH","YSSY","1"
"2020-03-30","2","GLF4","PANC","RKSS","1"
"2020-03-30","2","A319","LDZA","EDDF","1"
"2020-03-30","2","B738","EGLL","EPWA","3"
"2020-03-30","2","B734","LYBE","EBBR","1"
"2020-03-30","2","B748","EDDF","UUEE","1"
"2020-03-30","2","A320","ESMS","LROP","1"
"2020-03-30","2","B744","VIDP","LTBA","1"
"2020-03-30","2","B77L","YSSY","CYVR","1"
"2020-03-30","2","","ENGM","EPWA","1"
"2020-03-30","2","","KDEN","CYVR","1"
"2020-03-31","3","GLF4","RKSS","PANC","1"
"2020-03-31","3","B752","EDDP","EYVP","1"
"2020-03-31","3","B763","EBBR","KMIA","1"
"2020-03-31","3","","EGLL","KJFK","1"
"2020-03-31","3","BE40","NC63","MDSB","1"
"2020-03-31","3","","YSSY","NZAA","2"
"2020-03-31","3","","LEMD","EBLG","1"
"2020-03-31","3","E75S","CYUL","KORD","1"
"2020-04-01","4","B734","EGNX","LIMC","1"
"2020-04-01","4","B744","WMKK","VHHH","2"
"2020-04-01","4","B77W","OTHH","ZUCK","1"
"2020-04-01","4","B77L","OTHH","EHAM","1"
"2020-04-01","4","BE20","EBLG","LEBL","1"
"2020-03-31","3","","EPWA","SAEZ","1"
"2020-04-01","4","","EDDK","LOWW","1"
"2020-04-02","5","","LTBA","UUEE","1"
"2020-04-02","5","A310","LTBA","LEBL","1"
"2020-04-02","5","LJ45","ELLX","LFJL","1"
"2020-04-02","5","B738","LPPT","EGSS","1"
"2020-04-02","5","E75S","KORD","CYUL","1"
"2020-04-02","5","","LFPG","LSZH","1"
"2020-04-02","5","B752","EHAM","EDDP","1"
"2020-04-02","5","A306","LFPG","EDDP","1"
"2020-04-03","6","B734","EBLG","LFMY","1"
"2020-04-03","6","","EBLG","OTHH","2"
"2020-04-03","6","IL76","UUDD","LEMD","1"
"2020-04-03","6","B77W","VTBS","EGLL","1"
"2020-04-03","6","MD11","PANC","ZGGG","1"
"2020-04-03","6","","RCTP","VHHH","2"
"2020-04-03","6","AT72","EVRA","EYRU","1"
"2020-04-03","6","A319","LEBL","EDDL","1"
"2020-04-04","7","B77W","OMDB","VABB","1"
"2020-04-04","7","E190","EDDF","EFHK","1"
"2020-04-04","7","E190","LOWW","EHAM","1"
"2020-04-05","1","","OBBI","VHHH","1"
"2020-04-05","1","","KMIA","EHAM","1"
"2020-04-05","1","B77L","KIAH","ENZV","1"
"2020-04-05","1","B77W","YMML","OTHH","1"
"2020-04-05","1","B763","YBBN","EDDF","1"
"2020-04-05","1","","EDDB","LIME","2"
"2020-04-05","1","A332","LTBA","FAOR","1"
"2020-04-05","1","A332","VHHH","RCTP","1"
"2020-04-05","1","B789","EHAM","RKSI","1"
"2020-03-30","2","A332","SBKP","SKMA","2"
"2020-03-30","2","E75L","UMMS","UUDD","4"
"2020-03-30","2","B763","EDDN","EINN","1"
"2020-03-30","2","A332","YSSY","WMKK","1"
"2020-03-30","2","J328","LIME","EDDN","1"
"2020-03-30","2","A332","LTBA","EDDF","1"
"2020-03-30","2","A332","SKBO","SAEZ","1"
"2020-03-30","2","B77W","RCTP","KLAX","1"
"2020-03-30","2","A319","LDZA","EGLL","1"
"2020-03-30","2","B744","RKSI","WSSS","1"
"2020-03-30","2","A306","LFLL","EDDP","1"
"2020-03-30","2","A306","EGLL","EBBR","1"
"2020-03-31","3","CRJ2","KJFK","CYUL","2"
"2020-03-31","3","B762","EINN","KIAD","1"
"2020-03-31","3","","EDDP","LROP","1"
"2020-03-31","3","A332","VHHH","VTBS","3"
"2020-03-31","3","","LHBP","BIKF","2"
"2020-03-31","3","B789","RKSI","CYVR","1"
"2020-03-31","3","","EGLL","KBOS","1"
"2020-03-31","3","","EBBR","VTBS","1"
"2020-03-31","3","A332","VHHH","UAAA","1"
"2020-04-01","4","B77L","OTHH","VMMC","1"
"2020-04-01","4","A333","RCTP","VTBS","1"
