"flight_date","dayofweek","airplane_code","airport_source_code","airport_target_code","flights_count"
"2019-04-02","3","B77W","LIMC","OTHH","1"
"2019-04-02","3","B772","EGKK","KJFK","1"
"2019-04-02","3","A321","LTBA","EGLL","1"
"2019-04-02","3","","EGKK","LOWW","1"
"2019-04-02","3","","VOBL","VHHH","1"
"2019-04-02","3","B77W","VAJJ","LFPG","1"
"2019-04-02","3","B788","KIAD","LFPG","1"
"2019-04-02","3","B738","CYVR","KSEA","1"
"2019-04-02","3","CRJ2","KCMH","CYYZ","1"
"2019-04-03","4","B738","MMMX","KORD","2"
"2019-04-03","4","","EDAM","LGAV","1"
"2019-04-03","4","BCS3","EDDS","LSZH","1"
"2019-04-03","4","E195","LIMF","EDDF","4"
"2019-04-03","4","A333","YMML","WMKK","2"
"2019-04-03","4","B738","LIRA","EBCI","1"
"2019-04-03","4","B738","LKVO","EHEH","1"
"2019-04-03","4","G280","LSGG","EGHI","1"
"2019-04-03","4","","VHHH","EGLL","1"
"2019-04-03","4","A319","EGGW","LPPT","2"
"2019-04-03","4","CL65","EGLF","EVRA","1"
"2019-04-03","4","","EPWA","EKCH","2"
"2019-04-03","4","CRJ9","EKCH","EGBB","1"
"2019-04-03","4","B737","EHAM","LSGG","2"
"2019-04-03","4","A320","LSGG","LFFI","1"
"2019-04-03","4","E190","EKBI","EDDF","1"
"2019-04-03","4","A20N","LOWW","EDDF","1"
"2019-04-03","4","A332","EHAM","OMAA","1"
"2019-04-03","4","CRJ7","CYUL","KDTW","2"
"2019-04-03","4","","EHBK","LTBW","1"
"2019-04-03","4","A320","LEBL","EGBB","1"
"2019-04-03","4","B738","LEMD","LIME","2"
"2019-04-03","4","A319","UKBB","EBMB","1"
"2019-04-03","4","A320","EPKK","EKCH","1"
"2019-04-03","4","A321","LIRF","EKCH","1"
"2019-04-03","4","B738","LSGG","LTFJ","1"
"2019-04-03","4","","EDJA","LPFR","1"
"2019-04-03","4","A321","UGTB","UUEE","2"
"2019-04-03","4","B748","VHHH","PANC","6"
"2019-04-03","4","DH8D","EKCH","ELLX","1"
"2019-04-03","4","A20N","EBBR","EDDF","1"
"2019-04-03","4","B738","LTBA","EDNY","1"
"2019-04-03","4","A320","EDLW","LOWW","1"
"2019-04-03","4","B737","LROP","EDDF","1"
"2019-04-03","4","B744","EDFH","RKSI","1"
"2019-04-03","4","B738","WMKK","VTBS","1"
"2019-04-03","4","B763","GBYD","EHAM","1"
"2019-04-03","4","B350","KWVI","MMTJ","1"
"2019-04-03","4","","EGCC","LGAV","1"
"2019-04-03","4","C510","EDDK","EGKB","1"
"2019-04-03","4","","WMKK","NZAA","1"
"2019-04-03","4","E75L","KCLT","CYUL","1"
"2019-04-03","4","B77W","EGLL","ZBAA","2"
"2019-04-03","4","B737","ELLX","LIRF","1"
"2019-04-03","4","","EHEH","LIME","1"
"2019-04-03","4","","LIRF","KEWR","1"
"2019-04-03","4","B738","EGGW","LEMG","1"
"2019-04-03","4","A321","EDDF","LGAV","2"
"2019-04-03","4","A319","EGGD","LSGG","1"
"2019-04-03","4","B737","KTPA","CYYZ","1"
"2019-04-03","4","A346","FAOR","EDDF","1"
"2019-04-03","4","B738","LICC","EKCH","1"
"2019-04-03","4","","EGBB","EPGD","1"
"2019-04-03","4","B752","LHBP","LOWW","1"
"2019-04-03","4","A388","EGLL","FABA","1"
"2019-04-03","4","A333","WIII","YMML","1"
"2019-04-03","4","A321","UAAA","EHAM","1"
"2019-04-03","4","A306","EGLL","EDCT","1"
"2019-04-03","4","A346","KJFK","EINN","1"
"2019-04-03","4","B737","KIAH","CYYC","2"
"2019-04-04","5","A319","DTTA","LFPG","1"
"2019-04-04","5","A332","YSSY","VHHH","1"
"2019-04-04","5","E75S","CYYZ","KBOS","3"
"2019-04-04","5","B77W","SAEZ","SBGR","1"
"2019-04-04","5","A320","EETN","EDDF","2"
"2019-04-04","5","A319","LROP","LOWW","1"
"2019-04-04","5","A321","LOWW","EDDF","4"
"2019-04-04","5","B739","LROP","EHAM","2"
"2019-04-04","5","B763","LFPG","EGSS","1"
"2019-04-04","5","B77W","VHHH","RCTP","4"
"2019-04-04","5","E170","LSZR","LOWW","4"
"2019-04-04","5","B773","RCTP","RKSI","1"
"2019-04-04","5","A321","EKCH","EDDF","2"
"2019-04-04","5","A319","EDDF","EPWA","2"
"2019-04-04","5","AT76","EIDW","EGGD","4"
"2019-04-04","5","B738","LTBA","EDDW","1"
"2019-04-04","5","A320","YBCG","NZCH","1"
"2019-04-04","5","A319","LIRF","EBMB","3"
"2019-04-04","5","G650","LFOT","EGNX","1"
"2019-04-04","5","DH8D","EDDT","ELLX","1"
"2019-04-04","5","A320","EDDF","ULLI","2"
"2019-04-04","5","B738","EGCC","LHBP","2"
"2019-04-04","5","A333","EHAM","VIDP","1"
"2019-04-04","5","E75S","EDDL","LIRF","1"
"2019-04-04","5","B738","LIRA","EIDW","1"
"2019-04-04","5","B77L","VHHH","EDCT","1"
"2019-04-04","5","PC12","LSZR","LOWS","1"
"2019-04-04","5","","EVRA","LHBP","1"
"2019-04-04","5","A333","LSZH","KORD","1"
"2019-04-04","5","E190","EDDF","LOLW","1"
"2019-04-04","5","G550","EHAM","EGGW","1"
"2019-04-04","5","B738","LPPT","EKCH","1"
"2019-04-04","5","A388","LOWW","OMDB","1"
"2019-04-04","5","","EIDW","EPPO","1"
"2019-04-04","5","RJ85","LFPG","EIWT","1"
"2019-04-04","5","B738","EBCI","GMTT","1"
"2019-04-04","5","","LIMC","OTHH","1"
"2019-04-04","5","","LIME","EDDS","1"
"2019-04-04","5","A333","LTBA","UKBB","1"
"2019-04-04","5","LJ45","CYUL","KAPA","1"
"2019-04-04","5","A333","UUEE","VIDP","1"
"2019-04-04","5","B789","EDDF","LEMD","1"
"2019-04-04","5","","CYBL","KBLI","1"
"2019-04-04","5","CL35","CNJ3","KVNY","1"
"2019-04-04","5","A321","TBPB","KJFK","1"
"2019-04-04","5","BCS3","LFPG","LSZH","1"
"2019-04-04","5","E190","LIRF","LFHN","1"
"2019-04-04","5","A321","EDDF","LIMN","1"
"2019-04-04","5","A319","LEMG","LFRS","1"
"2019-04-04","5","","YMML","NZAA","2"
"2019-04-04","5","","LEMD","SBGR","1"
"2019-04-04","5","A320","LEAL","EGGD","1"
"2019-04-04","5","B763","KORD","EHAM","1"
"2019-04-05","6","B764","KJFK","LEMD","1"
"2019-04-05","6","B772","KDFW","EGLL","4"
"2019-04-05","6","","LZIB","EDCT","1"
"2019-04-05","6","B788","RKSI","EGLL","1"
"2019-04-05","6","B734","LFPG","EDCT","1"
"2019-04-05","6","A332","RKSI","OMDB","1"
"2019-04-05","6","","EPMO","EGSS","3"
"2019-04-05","6","A320","EICK","LEBL","1"
"2019-04-05","6","","UUWW","LIME","2"
"2019-04-05","6","E190","EDDL","EPWA","1"
"2019-04-05","6","B738","EHAM","EKCH","4"
"2019-04-05","6","A320","LFPO","DAAG","4"
"2019-04-05","6","B738","EGCC","LIRU","2"
"2019-04-05","6","B738","UUWW","LTFJ","1"
"2019-04-05","6","","EDDH","LKPR","1"
"2019-04-05","6","A20N","EGKK","LTFE","1"
"2019-04-05","6","A320","LIRF","LHBP","2"
"2019-04-05","6","","EGCC","LIRP","1"
"2019-04-05","6","A319","LSGG","EGKK","3"
"2019-04-05","6","BCS3","LFPG","EVRS","1"
"2019-04-05","6","","LOWW","EFHK","1"
"2019-04-05","6","A319","EDDM","ESSA","1"
"2019-04-05","6","B738","EBBR","LTFJ","1"
"2019-04-05","6","B764","EIDW","KJFK","1"
"2019-04-05","6","A333","LSZH","VIDP","1"
"2019-04-05","6","B738","LIRF","UKKK","1"
"2019-04-05","6","B738","EGSS","LIMJ","1"
"2019-04-05","6","","LTFJ","OMSJ","1"
"2019-04-05","6","B788","EPWA","KLDJ","1"
"2019-04-05","6","","LOWW","LFLL","1"
"2019-04-05","6","B77W","EGPF","OMDB","2"
"2019-04-05","6","A320","EGGW","EPKT","1"
"2019-04-05","6","B737","MMMX","KLDJ","2"
"2019-04-05","6","B77L","LOWW","LIMC","1"
"2019-04-05","6","","EGGW","EGNS","1"
"2019-04-05","6","A320","UUEE","LSZH","1"
"2019-04-05","6","A320","EDDL","EKCH","1"
"2019-04-05","6","A388","VHHH","OMDB","1"
"2019-04-05","6","A320","OMSJ","LTFJ","1"
"2019-04-05","6","B77W","VHHH","CYVR","1"
"2019-04-05","6","A388","EGLL","FATA","1"
"2019-04-05","6","B738","VIDP","VMMC","1"
"2019-04-05","6","A20N","LPPT","LEBL","1"
"2019-04-05","6","CRJ9","CYYZ","KCLT","1"
"2019-04-06","7","E75S","CYYZ","KBED","3"
"2019-04-06","7","A333","RJTK","RCSS","3"
"2019-04-06","7","B77W","RCTP","KHHR","4"
"2019-04-06","7","","VTBD","VHSK","1"
"2019-04-06","7","","EDDS","EKCH","2"
"2019-04-06","7","A388","RKSI","LFPG","1"
"2019-04-06","7","B738","EHEH","LEBL","1"
"2019-04-06","7","E75L","EHAM","EDDL","4"
"2019-04-06","7","B738","LPPT","EGSS","2"
"2019-04-06","7","A320","EGCC","EBMB","1"
"2019-04-06","7","B748","KORD","EHAM","2"
"2019-04-06","7","B738","EHAM","EKCH","4"
"2019-04-06","7","B738","EGSS","EDDK","1"
"2019-04-06","7","B738","UUEE","LEMG","2"
"2019-04-06","7","A320","LFPG","ENGM","1"
"2019-04-06","7","CL65","EDMO","EGLF","1"
"2019-04-06","7","A319","EKCH","EGCC","1"
"2019-04-06","7","","EGKK","LIRF","2"
"2019-04-06","7","A388","LFPG","KLAX","1"
"2019-04-06","7","A319","EDDB","ULLI","2"
"2019-04-06","7","B772","LEBL","KJFK","1"
"2019-04-06","7","","EPWA","UKBB","1"
"2019-04-06","7","B744","VIDP","EDAM","1"
"2019-04-06","7","","LGIR","EHEH","1"
"2019-04-06","7","A320","EGKK","EIKN","1"
"2019-04-06","7","B738","LIPZ","ESSA","1"
"2019-04-06","7","B752","ENGM","BIKF","1"
"2019-04-06","7","B77W","EGLL","KJFK","3"
"2019-04-06","7","B763","KOPF","CYYZ","1"
"2019-04-06","7","A319","LFML","DAAG","1"
"2019-04-06","7","A321","LROP","LEAL","1"
"2019-04-06","7","B737","UUEE","EDDB","1"
"2019-04-06","7","","LOWS","EGSS","1"
"2019-04-06","7","A319","LEAL","EBMB","1"
"2019-04-06","7","A321","EGLL","ESGG","1"
"2019-04-06","7","B738","EGGW","EIWT","1"
"2019-04-06","7","A359","LEBL","OTHH","1"
"2019-04-06","7","B738","EGSS","LTFJ","1"
"2019-04-07","1","A319","CYUL","57FA","1"
"2019-04-07","1","B744","CYVR","EDDF","2"
"2019-04-07","1","B738","YBBN","NZAA","4"
"2019-04-07","1","A320","CYYC","KPHX","1"
"2019-04-07","1","B738","EDDM","EHAM","4"
"2019-04-07","1","A319","EDDF","EGBB","2"
"2019-04-07","1","","EKCH","LEMG","2"
"2019-04-07","1","A320","LEBL","EGGD","2"
"2019-04-07","1","","LDSP","LSGG","1"
"2019-04-07","1","E190","EGPH","LFLB","1"
"2019-04-07","1","B738","EGGW","LEMG","1"
"2019-04-07","1","A321","EKCH","LIRF","1"
"2019-04-07","1","A320","EGLL","EDDM","7"
"2019-04-07","1","","UKKK","LHBP","1"
"2019-04-07","1","","LIMF","EDDB","1"
"2019-04-07","1","A321","LEBL","LFPO","4"
"2019-04-07","1","AT76","EGPH","EINN","1"
"2019-04-07","1","A319","EGKK","EKCH","2"
"2019-04-07","1","B752","BIKF","ENKJ","2"
"2019-04-07","1","A332","EBBR","KIAD","1"
"2019-04-07","1","","LEMG","EDDT","1"
"2019-04-07","1","AT76","EGPH","EIDW","1"
"2019-04-07","1","A320","LKVO","LEBL","2"
"2019-04-07","1","B738","EGKK","EIWT","3"
"2019-04-07","1","A333","LIRF","KCLT","1"
"2019-04-07","1","A320","EVRA","EDLW","1"
"2019-04-07","1","A319","LIEE","LSGG","1"
"2019-04-07","1","A320","RJFF","RPLL","1"
"2019-04-07","1","B77W","VIDP","KSFO","1"
"2019-04-07","1","","KIND","CYYZ","1"
"2019-04-07","1","B738","LKPR","LIPU","1"
"2019-04-07","1","B738","OLBA","DAAG","1"
"2019-04-07","1","A346","KJFK","EGLL","1"
"2019-04-07","1","A320","EICK","LFPG","1"
"2019-04-07","1","","LGAV","LSGG","1"
"2019-04-07","1","","LOWW","EDDL","1"
"2019-04-07","1","","LEMD","LIRF","1"
"2019-04-07","1","E190","LOWW","LFLL","1"
"2019-04-07","1","B735","EVRA","UUEE","1"
"2019-04-07","1","B738","ESKN","LFOB","1"
"2019-04-07","1","E190","LFBO","LIRF","1"
"2019-04-07","1","","LSZR","EGKB","1"
"2019-04-07","1","C17","CCV4","KWRI","1"
"2019-04-07","1","A333","UUEE","KJFK","1"
"2019-04-07","1","A320","EGBB","LEMD","1"
"2019-04-07","1","","EDDH","ESSA","1"
"2019-04-07","1","A320","EGCC","EDDH","1"
"2019-04-07","1","AT76","EINN","EGBB","1"
"2019-04-07","1","E35L","EGKB","EDTB","1"
"2019-04-07","1","","CYYZ","KHWO","2"
"2019-04-07","1","E145","KORD","CYYZ","1"
"2019-04-07","1","","EGSS","LOWW","1"
"2019-04-07","1","B738","LIMC","EBMB","1"
"2019-04-07","1","B738","LFPG","ENSI","1"
"2019-04-07","1","A320","LFML","LEBL","1"
"2019-04-07","1","B738","KLAS","MMMX","1"
"2019-04-07","1","B763","VIDP","UTTT","1"
"2019-04-07","1","A333","VIDP","LSZH","1"
"2019-04-07","1","","CYYZ","EBMB","1"
"2019-04-07","1","B752","KEWR","LFPO","1"
"2019-04-01","2","A359","RKSI","EFHK","1"
"2019-04-01","2","E190","EDDF","EGLC","5"
"2019-04-01","2","A320","EBBR","EFHK","1"
"2019-04-01","2","E195","LSGG","LOWW","3"
"2019-04-01","2","A319","LKVO","EBBR","1"
"2019-04-01","2","A321","LIPZ","EGLL","1"
"2019-04-01","2","B748","PANC","RKSI","2"
"2019-04-01","2","A319","EGKK","LSZH","2"
"2019-04-01","2","B738","LEBL","EGGP","1"
"2019-04-01","2","E75L","EHAM","EGFF","2"
"2019-04-01","2","GL6T","ESSA","KHPN","1"
"2019-04-01","2","B789","RCTP","CYVR","1"
"2019-04-01","2","B738","LKPR","LIME","1"
"2019-04-01","2","A319","LSZH","EGLL","3"
"2019-04-01","2","A319","EGLL","ESSA","3"
"2019-04-01","2","A320","EGKK","EIDW","5"
"2019-04-01","2","B738","LIRF","EKCH","2"
"2019-04-01","2","MD88","CYYZ","25GA","1"
"2019-04-01","2","B738","LPFR","EGBB","2"
"2019-04-01","2","A388","EGLL","VTBS","1"
"2019-04-01","2","B789","CYYZ","KSFO","1"
"2019-04-01","2","","LIPZ","EDDF","2"
"2019-04-01","2","","EDDB","EGKK","2"
"2019-04-01","2","","EKCH","LKKL","1"
"2019-04-01","2","","LFPB","EDDB","1"
"2019-04-01","2","A20N","LEBL","LTFJ","1"
"2019-04-01","2","B738","LPAR","EGSS","2"
"2019-04-01","2","A320","EDLW","LOWW","1"
"2019-04-01","2","A320","LFBO","EIDW","1"
"2019-04-01","2","B772","LFPG","KSFO","1"
"2019-04-01","2","","LIPS","EDDS","1"
"2019-04-01","2","AT76","EGHI","EICK","1"
"2019-04-01","2","BE20","EGJJ","EDDS","1"
"2019-04-01","2","E170","EDDL","EGLC","1"
"2019-04-01","2","","LIME","UUWW","1"
"2019-04-01","2","B734","EFHK","ESQO","1"
"2019-04-01","2","B738","UKBB","LIME","1"
"2019-04-01","2","E75S","KDFW","CYHU","1"
"2019-04-01","2","MD11","LFPG","EDDK","1"
"2019-04-01","2","B77W","EGPH","OMDB","1"
"2019-04-01","2","","EGPH","LIMC","1"
"2019-04-01","2","A333","VABB","LSZH","1"
"2019-04-01","2","","LEMG","EGMC","1"
"2019-04-01","2","A320","LSZH","UUEE","1"
"2019-04-01","2","","KNOW","CYYJ","1"
"2019-04-01","2","E75L","KORD","CYYZ","2"
"2019-04-01","2","B738","CYHM","EIDW","1"
"2019-04-02","3","","RKSI","CYYZ","1"
"2019-04-02","3","","RCTP","KSFO","1"
"2019-04-02","3","A332","LTBA","EDDM","1"
"2019-04-02","3","A388","OMDB","KJFK","2"
"2019-04-02","3","","EDDB","EHAM","3"
"2019-04-02","3","DA62","LFPN","EDDV","1"
"2019-04-02","3","A319","LFPO","LPAR","1"
"2019-04-02","3","A321","ENGM","EKCH","3"
"2019-04-02","3","A320","EGLL","LSGG","3"
"2019-04-02","3","B77W","CYVR","KJFK","1"
"2019-04-02","3","","LSGG","EGLF","1"
"2019-04-02","3","B738","SLVR","SAEZ","1"
"2019-04-02","3","E55P","LFPB","EHEH","1"
"2019-04-02","3","A320","EDDF","LEZL","1"
"2019-04-02","3","B738","VNKT","WMKK","1"
"2019-04-02","3","A332","LIRF","KJFK","1"
"2019-04-02","3","A320","LFPG","LSZH","2"
"2019-04-02","3","A321","EDDV","LSZH","1"
"2019-04-02","3","A333","EGLL","KJFK","2"
"2019-04-02","3","A332","LFPG","VOBL","1"
"2019-04-02","3","A320","EHAM","EKCH","3"
"2019-04-02","3","CRJ9","LIPQ","EDDF","1"
"2019-04-02","3","A319","EDDV","EGLL","2"
"2019-04-02","3","B772","LIMC","KJFK","1"
"2019-04-02","3","A321","OMDB","OETH","1"
"2019-04-02","3","","LOWW","EDDH","2"
"2019-04-02","3","G450","LKVO","OERY","1"
"2019-04-02","3","B738","LIRF","EGCC","1"
"2019-04-02","3","E195","LPAR","LEMD","2"
"2019-04-02","3","A320","LPFR","EGKK","3"
"2019-04-02","3","G650","OERK","RJTK","1"
"2019-04-02","3","","RPLL","RJTK","1"
"2019-04-02","3","B737","LIRF","LROP","1"
"2019-04-02","3","","LEBL","LIML","1"
"2019-04-02","3","B738","LEMD","LIDP","1"
"2019-04-02","3","B738","DAAG","LFBD","1"
"2019-04-02","3","A320","LSGG","LGIR","1"
"2019-04-02","3","","VABB","EBLG","1"
"2019-04-02","3","B788","LKPR","OTHH","1"
"2019-04-02","3","E190","LSZH","EDDW","1"
"2019-04-02","3","E55P","EGLF","EDMO","1"
"2019-04-02","3","A321","EDDW","LTBW","1"
"2019-04-02","3","A320","LSGG","LFFI","1"
"2019-04-02","3","C56X","LOWW","EDDH","1"
"2019-04-02","3","B738","EKCH","EPKK","1"
"2019-04-02","3","A320","LFLL","LEZL","1"
"2019-04-02","3","","EDDW","EGSS","1"
"2019-04-02","3","B733","LOLO","EBMB","1"
"2019-04-03","4","A320","RJFF","RCTP","2"
"2019-04-03","4","A320","UKKK","LEBL","1"
"2019-04-03","4","","WMKK","EGLL","2"
"2019-04-03","4","B738","RKSS","RCSS","1"
"2019-04-03","4","B752","EDAM","LOLW","1"
"2019-04-03","4","CRJ9","EETN","EKCH","1"
"2019-04-03","4","A321","LROP","LIME","1"
"2019-04-03","4","E195","LIPZ","EDDM","4"
"2019-04-03","4","A321","UUDD","EGLL","1"
"2019-04-03","4","A320","OERK","EDDM","1"
"2019-04-03","4","A321","LIPV","LEMD","1"
"2019-04-03","4","E75S","LIML","EDDF","3"
"2019-04-03","4","B738","EGPH","EHAM","3"
"2019-04-03","4","A333","EFHK","ENKJ","1"
"2019-04-03","4","B739","LTBA","DAAG","1"
"2019-04-03","4","A320","LFPG","EFHK","2"
"2019-04-03","4","A320","LIMC","EGLL","2"
"2019-04-03","4","A320","EGCC","EIDW","3"
"2019-04-03","4","B738","EICK","LEMG","1"
"2019-04-03","4","B738","ESGG","LKPR","1"
"2019-04-03","4","A320","LFBO","EDDF","2"
"2019-04-03","4","","RKSI","KHPN","1"
"2019-04-03","4","A359","KSEA","VHHH","1"
"2019-04-03","4","B738","EKBI","EGSS","2"
"2019-04-03","4","B753","EGNT","EDDF","1"
"2019-04-03","4","B789","LSGG","OMAA","1"
"2019-04-03","4","B738","EIDW","EGCC","4"
"2019-04-03","4","A321","LIRF","EIDW","1"
"2019-04-03","4","CRJ2","CYOW","KDTW","2"
"2019-04-03","4","E195","LOWW","EBMB","1"
"2019-04-03","4","FA7X","TBPB","TVSM","1"
"2019-04-03","4","A320","LROP","EDLW","1"
"2019-04-03","4","A319","EDDF","EGPF","1"
"2019-04-03","4","","EGCC","ENKJ","1"
"2019-04-03","4","A320","EDDL","LKPR","2"
"2019-04-03","4","B738","EHAM","LHBP","2"
"2019-04-03","4","A319","MMMX","KDFW","1"
"2019-04-03","4","","SBKP","72FL","1"
"2019-04-03","4","E35L","LOWS","LKPR","1"
"2019-04-03","4","","EHEH","LEAL","1"
"2019-04-03","4","B738","LEMD","LKPR","1"
"2019-04-03","4","B744","LOWW","EDDF","1"
"2019-04-03","4","","EDDF","EPKK","2"
"2019-04-03","4","B734","EFHK","ESOE","1"
"2019-04-03","4","B744","EGLL","KOPF","1"
"2019-04-03","4","A21N","LSZH","LPPT","1"
"2019-04-03","4","A319","LFPG","EGGW","2"
"2019-04-03","4","B738","EBCI","LIPS","1"
"2019-04-03","4","C56X","LFPB","EDJA","1"
"2019-04-03","4","A388","EDDM","ZBNY","1"
"2019-04-03","4","B738","LIME","LEZG","1"
"2019-04-03","4","E75S","KDFW","CYUL","1"
"2019-04-03","4","B748","EDDF","RKSI","1"
"2019-04-03","4","A321","LFPG","LPPT","1"
"2019-04-03","4","B350","CYVR","KBFI","1"
"2019-04-03","4","A333","CYUL","LSZH","1"
"2019-04-03","4","A320","EIDW","UUEE","1"
"2019-04-03","4","B738","OMSJ","VABB","1"
"2019-04-04","5","B738","KLAS","CYYC","2"
"2019-04-04","5","","LFPG","EGNX","1"
"2019-04-04","5","A333","KSWF","EIWT","1"
"2019-04-04","5","B744","KSEA","EDDF","2"
"2019-04-04","5","A321","OLBA","EDDF","1"
"2019-04-04","5","A321","LLBG","LIRF","2"
"2019-04-04","5","B763","KIAH","SIFU","1"
"2019-04-04","5","A320","VHHH","RKSI","1"
"2019-04-04","5","A20N","ESSA","EDDF","1"
"2019-04-04","5","A333","NZAA","YBBN","1"
"2019-04-04","5","A320","LWSK","EGGW","1"
"2019-04-04","5","B738","LHBP","EGSS","3"
"2019-04-04","5","B738","LEMG","EKCH","4"
"2019-04-04","5","","LEBB","EDDF","2"
"2019-04-04","5","A388","OMDB","KHHR","1"
"2019-04-04","5","","EHAM","LIPO","1"
"2019-04-04","5","A321","LTBA","LEMG","1"
"2019-04-04","5","A319","LDZA","EDDF","3"
"2019-04-04","5","A320","WBKK","VTBD","1"
"2019-04-04","5","B77W","KIAH","RCTP","1"
"2019-04-04","5","A319","LFRS","LIEE","1"
"2019-04-04","5","F2TH","OMDB","LCLK","1"
"2019-04-04","5","","RKSI","RJFF","3"
"2019-04-04","5","A320","RKPK","RJBB","1"
"2019-04-04","5","B738","LIEA","EDFH","1"
"2019-04-04","5","A320","UUDD","LBWV","1"
"2019-04-04","5","B738","LTFJ","EDDF","2"
"2019-04-04","5","C25A","EBKT","EHAM","1"
"2019-04-04","5","","LOWW","EPWA","1"
"2019-04-04","5","A320","LFPG","LROP","1"
"2019-04-04","5","","VABB","OERK","1"
"2019-04-04","5","A320","WBKK","VHHH","1"
"2019-04-04","5","A320","LEMG","EGKK","6"
"2019-04-04","5","B738","RKSI","WBKK","1"
"2019-04-04","5","A319","LSZH","EKCH","1"
"2019-04-04","5","B763","EHAM","KORD","1"
"2019-04-04","5","A320","ESSA","LTFJ","1"
"2019-04-04","5","B763","RKSI","KSEA","1"
"2019-04-04","5","","LPPT","LEAL","1"
"2019-04-04","5","","LHBP","LTFJ","1"
"2019-04-04","5","B712","CYYZ","4GA6","1"
"2019-04-04","5","B738","EKAH","EGSS","1"
"2019-04-04","5","","LFRS","LIMC","1"
"2019-04-04","5","","LLBG","UKBB","1"
"2019-04-04","5","A332","OTHH","LTFJ","1"
"2019-04-04","5","B738","EGSS","LKNA","1"
"2019-04-04","5","E75S","LIML","LFPG","1"
"2019-04-04","5","B744","VHHH","RCTP","1"
"2019-04-04","5","B735","LROP","LIRF","1"
"2019-04-04","5","B763","RPLC","ZGSZ","1"
"2019-04-04","5","","EVRA","ESSA","1"
"2019-04-04","5","B77L","KLAX","EBLG","1"
"2019-04-04","5","B738","LFNR","EGSS","1"
"2019-04-04","5","","CYUL","KMDW","1"
"2019-04-04","5","B738","EGNX","LIRA","1"
"2019-04-04","5","B738","RPLC","RKSI","2"
"2019-04-04","5","E75S","LIMB","LFPG","1"
"2019-04-04","5","A319","EBBR","ENSI","1"
"2019-04-04","5","B77L","LFLL","OMDB","1"
"2019-04-04","5","A320","LKPR","OMSJ","1"
"2019-04-04","5","A321","LEMD","LIRE","1"
"2019-04-04","5","MD11","EDDF","LFPG","1"
"2019-04-04","5","B772","KDFW","LEMD","1"
"2019-04-04","5","B772","KIAD","EBMB","1"
"2019-04-05","6","B734","LFPG","EGNX","1"
"2019-04-05","6","B738","8TX7","MMMX","1"
"2019-04-05","6","","EBLG","LEZG","1"
"2019-04-05","6","A332","KJFK","LEMD","1"
"2019-04-05","6","A320","UKKK","EDDB","1"
"2019-04-05","6","","EETN","EKCH","1"
"2019-04-05","6","A320","LRCV","EGGW","1"
"2019-04-05","6","CRJX","LFBO","LEMD","2"
"2019-04-05","6","A320","EPGD","ESSP","1"
"2019-04-05","6","B738","LKPR","EKCH","2"
"2019-04-05","6","AC50","SBGR","LPAR","1"
"2019-04-05","6","B738","EKCH","LEBL","2"
"2019-04-05","6","","LIMC","LEMD","3"
"2019-04-05","6","A333","LTBA","EHAM","2"
"2019-04-05","6","A320","LSZH","EBBR","1"
"2019-04-05","6","","LPFR","EHEH","1"
"2019-04-05","6","","RPLL","EGLL","1"
"2019-04-05","6","","EINN","EGSS","2"
"2019-04-05","6","A320","EGLL","EBMB","1"
"2019-04-05","6","A333","OTBD","LIDC","1"
"2019-04-05","6","E55P","LSZH","LFPB","1"
"2019-04-05","6","SR22","EGKB","LFRK","1"
"2019-04-05","6","B772","NZAA","SAEZ","1"
"2019-04-05","6","A319","EGSS","LFHN","1"
"2019-04-05","6","B738","GOBD","EDDF","1"
"2019-04-05","6","B738","LIRF","ENKJ","1"
"2019-04-05","6","B77W","EHAM","VABB","1"
"2019-04-05","6","B77W","OMDB","EDDL","1"
"2019-04-05","6","A333","LPPT","KOWD","1"
"2019-04-05","6","","LGSR","EGKK","1"
"2019-04-05","6","B744","EDDF","CYVR","1"
"2019-04-05","6","A321","LIRF","LEBL","1"
"2019-04-05","6","A333","EGLL","CYUL","1"
"2019-04-05","6","B737","EHAM","LFBO","1"
"2019-04-05","6","A321","LEBL","EDDS","1"
"2019-04-05","6","A320","EDDM","LIMC","1"
"2019-04-05","6","A321","LEMD","LSGG","1"
"2019-04-05","6","A319","MMMX","KDWH","4"
"2019-04-05","6","A320","LIMC","LGAV","1"
"2019-04-05","6","","RPLL","YBBN","1"
"2019-04-05","6","B735","EDDH","EVRA","1"
"2019-04-05","6","","EINN","EGKK","1"
"2019-04-05","6","LJ75","LFPB","LSGG","1"
"2019-04-05","6","","EIDW","LPFR","1"
"2019-04-05","6","A320","EDDM","LYBE","1"
"2019-04-05","6","B738","LKVO","ENSI","1"
"2019-04-05","6","A332","KJFK","SAEZ","1"
"2019-04-05","6","","CYYZ","KTEB","1"
"2019-04-05","6","B77L","VHSK","KHHR","1"
"2019-04-05","6","B788","LEMD","SAEZ","1"
"2019-04-05","6","B789","VABB","EHAM","1"
"2019-04-06","7","A333","VTBS","VHSK","1"
"2019-04-06","7","DH8D","KSEA","CYVR","3"
"2019-04-06","7","A321","RCTP","RJBB","2"
"2019-04-06","7","","LOWW","EDDT","3"
"2019-04-06","7","CRJX","LFBO","LEMD","1"
"2019-04-06","7","A346","KSFO","EDDM","1"
"2019-04-06","7","E75L","EGFF","EHAM","3"
"2019-04-06","7","A319","EHAM","LIRF","1"
